kepid,kepoi_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_time0bk,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_fittype,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,candidate_probability,prediction
5347537,K06566.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,345.1846728,228.840845,0.0,,1.179,6.5468,,29989.0,0.423538,5.26731,LS+MCMC,44.91,0.9348,89.79,257.0,1.03,5712.0,4.424,-0.1,0.971,0.912,,286.71182,40.528542,14.023,14.545,13.963,13.799,13.694,12.813,12.493,12.459,4.267792456668371e-05,nan
5347784,K06567.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,9.58405667,138.8710106,0.0,,0.798,6.82752,,119630.0,0.401178,0.39201,LS+MCMC,99.66,0.0946,86.31,1212.0,510.85,5605.0,3.813,-0.04,2.275,1.226,,286.82251,40.513222,13.094,13.674,13.04,12.846,12.739,11.823,11.485,11.425,2.2223789697831345e-05,nan
6364294,K06694.01,2,Done,2018-08-16,FALSE POSITIVE,0.006,0,0,1,0,q1_q17_dr25_sup_koi,HALO_GHOST,5.2436612,132.7337,0.0,,0.436,11.39,,88.3,0.008818,0.0241,LS+MCMC,1.1,0.0622,82.35,1249.0,574.76,6598.0,4.387,-0.24,1.145,1.166,,291.90421,41.779518,15.479,15.841,15.449,15.324,15.299,14.44,14.164,14.116,0.001437699890985698,nan
6367439,K06695.01,2,Done,2018-08-16,FALSE POSITIVE,,0,1,0,1,q1_q17_dr25_sup_koi,SIG_SEC_IN_DV_MODEL_SHIFT---PARENT_IS_006367628-pri,3.7789374,132.1163,0.0,,0.6778,10.767,,56.0,0.007244,0.01324,MCMC,0.48,0.0401,71.62,860.0,129.06,5017.0,4.653,-0.96,0.605,0.601,,292.92783,41.78616,13.548,14.253,13.515,13.246,13.058,12.04,11.558,11.455,0.0018404136322905727,nan
6367628,K06696.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---CENT_NOFITS,1.88984957,131.910944,0.0,,1.182,19.45,,249670.0,0.934191,0.0402,LS+MCMC,73.04,0.0265,53.01,1221.0,526.5,5328.0,4.571,-0.6,0.716,0.695,,292.98526,41.716888,13.035,13.6,12.998,12.792,12.678,11.827,11.373,11.272,3.351524270675092e-05,nan
6368222,K06697.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,82.97062172,171.428214,,,,8.22,,,,,none,,,,,,,,,,,,293.16202,41.735229,13.678,13.847,13.622,13.597,13.576,12.858,12.668,12.623,0.9962188017958632,confirmed
6372268,K06698.01,0,Done,2018-08-16,CANDIDATE,0.0,0,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_SATURATED,5.22422449,133.01192,,,,4.56,,,,0.43777,none,,,,,29.83,,,,,,,294.35617,41.777206,11.446,12.417,11.571,,,9.604,8.986,8.868,0.01520346032365981,false positive
6384840,K06699.01,2,Done,2018-08-16,FALSE POSITIVE,0.039,1,0,1,0,q1_q17_dr25_sup_koi,LPP_ALT---CENT_RESOLVED_OFFSET,2.49904083,133.3698,0.0,,0.01,2.651,,128.2,0.010208,1.17726,LS+MCMC,1.04,0.0349,89.92,1258.0,592.18,5525.0,4.458,0.04,0.93,0.906,,297.44244,41.789719,15.671,16.354,15.582,15.379,15.218,14.171,13.817,13.827,0.017741805630968572,nan
6386784,K06700.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,0,1,q1_q17_dr25_sup_koi,EPHEM_MATCH,1.99567242,132.87321,0.0,,0.564,3.58,,18.0,0.004048,0.22429,LS+MCMC,0.75,0.033,81.02,2137.0,4939.44,6773.0,4.063,-0.4,1.69,1.207,,297.93439,41.792912,11.945,12.225,11.912,11.825,11.798,10.933,10.755,10.711,5.941261970148108e-05,nan
6390236,K06701.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---CENT_SATURATED,0.89879279,131.6716,0.0,,0.249,1.031,,26.6,0.004794,6.46813,LS+MCMC,0.57,0.0184,87.81,2116.0,4765.1,6224.0,4.373,-0.16,1.096,1.031,,298.67233,41.776218,11.203,11.525,11.128,11.065,11.011,10.168,9.92,9.842,0.0001250309043380495,nan
6421188,K06702.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS,16.434352831,136.2884989,0.0,,0.572,5.15682,,45700.0,0.203868,1.20389,LS+MCMC,25.25,0.1259,88.73,789.0,91.8,5963.0,4.322,-0.12,1.134,0.986,,282.90604,41.831841,13.814,14.312,13.79,13.6,14.089,12.875,12.549,12.487,2.1194220019188545e-05,nan
7116236,K06828.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---PLANET_OCCULT_ALT---CENT_KIC_POS---HALO_GHOST---EPHEM_MATCH,0.566793818,131.8298,0.0,,0.985,4.929,,100.3,0.012949,0.06226,LS+MCMC,1.17,0.0128,14.72,2027.0,3972.65,5707.0,4.538,-0.32,0.828,0.864,,291.31244,42.618011,15.67,16.235,15.625,15.429,15.306,14.364,13.932,13.964,9.325752796420558e-05,nan
7117513,K06829.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,0,1,q1_q17_dr25_sup_koi,EPHEM_MATCH,0.566797474,131.8117,0.0,,0.575,2.708,,98.8,0.009444,0.21069,LS+MCMC,1.04,0.0139,67.92,2270.0,6276.39,6046.0,4.478,0.07,1.007,1.111,,291.7157,42.68787,15.916,16.418,15.855,15.701,15.629,14.723,14.418,14.204,4.771049776528773e-05,nan
7117541,K06830.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---CENT_UNRESOLVED_OFFSET,1.585673651,132.013007,0.0,,1.148,3.20763,,44116.0,0.451432,0.34628,LS+MCMC,50.53,0.0275,71.32,1648.0,1740.78,6117.0,4.457,-0.02,1.025,1.095,,291.72385,42.629822,15.634,16.115,15.583,15.427,15.393,14.495,14.142,14.106,2.453328462773383e-05,nan
7118545,K06831.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT,14.797219157,144.6959608,0.0,,0.157,7.61037,,252700.0,0.469276,0.88484,LS+MCMC,47.71,0.1176,89.59,787.0,90.8,6343.0,4.495,-0.52,0.931,0.988,,292.02866,42.669552,14.185,14.543,14.145,14.032,13.983,13.131,12.834,12.818,2.2509109893624224e-05,nan
7125636,K06832.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,6.49066214,132.0676273,0.0,,0.798,3.47128,,195090.0,0.544206,3.03987,LS+MCMC,33.46,0.0561,87.58,621.0,35.28,4448.0,4.684,-0.72,0.563,0.558,,294.10791,42.617321,15.507,16.496,15.451,15.084,14.869,13.74,13.143,13.042,2.9856911148196063e-05,nan
7128918,K06833.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,7.11879848,137.1575204,0.0,,0.983,4.11282,,107660.0,0.500012,1.26835,LS+MCMC,41.17,0.068,86.25,819.0,106.52,5578.0,4.601,-0.4,0.754,0.843,,294.99823,42.69392,15.758,16.319,15.709,15.518,15.394,14.434,14.095,14.0,2.2509120168673702e-05,nan
7132015,K06834.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,PLANET_IN_STAR---CENT_RESOLVED_OFFSET---HALO_GHOST,6.99510404,136.6223392,0.0,,0.77,1.7556,,71.8,0.00864,3.02696,LS,216.92,0.108,87.78,7492.0,744614.96,3681.0,0.25,-0.5,229.908,3.426,,295.75351,42.671001,12.843,14.807,13.27,12.001,11.305,9.707,8.742,8.47,0.0001341568867872297,nan
7135549,K06835.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,22.50053441,150.2171942,,,,7.44,,,,,none,,,,,,,,,,,,296.6192,42.674931,13.903,14.311,13.861,13.728,13.659,12.835,12.552,12.469,0.9863961492472956,confirmed
8088354,K06959.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,2.897829967,132.6047388,0.0,,0.756,3.17788,,163090.0,0.462121,1.52441,LS+MCMC,54.35,0.0396,85.06,1454.0,1054.79,6318.0,4.366,-0.42,1.077,0.98,,288.32922,43.965279,13.648,14.006,13.61,13.495,13.467,12.594,12.314,12.252,2.4983018741472537e-05,nan
8091197,K06960.01,0,Done,2018-08-16,CANDIDATE,0.997,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.88698386,132.8804,0.0,,0.661,1.127,,125.4,0.0109,12.88956,LS+MCMC,1.2,0.0579,88.5,1133.0,389.31,6152.0,4.464,-0.1,1.009,1.079,,289.60522,43.952831,13.873,14.286,13.823,13.696,13.655,12.808,12.521,12.497,0.9977813372336453,confirmed
8094140,K06961.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,0.706428634,132.1461749,0.0,,0.393,1.75182,,372130.0,0.592721,4.33832,LS+MCMC,47.64,0.014,85.35,1416.0,951.77,4429.0,4.569,0.42,0.736,0.733,,290.55716,43.98735,15.159,16.31,15.202,14.666,14.324,13.135,12.534,12.389,2.830938459083276e-05,nan
8094221,K06962.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,LPP_DV,10.8632531,141.6569,0.0,,1.187,37.68,,188.2,0.199678,0.00032,LS+MCMC,19.93,0.096,19.53,802.0,98.04,5896.0,4.516,-0.1,0.914,1.0,,290.58551,43.97216,15.429,15.955,15.389,15.203,15.138,14.235,13.849,13.779,0.0001440774430291852,nan
8097825,K06963.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,1.46842648,132.165432,0.0,,0.633,6.6666,,151000.0,0.384842,0.10523,LS+MCMC,40.3,0.0235,73.95,1559.0,1402.93,5539.0,4.381,-0.22,0.959,0.807,,291.88184,43.973171,13.283,13.837,13.233,13.046,12.958,11.869,11.538,11.443,2.3773693106254818e-05,nan
8098300,K06964.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_ALT---CENT_NOFITS,4.305917719,132.3501939,0.0,,0.549,5.61993,,361390.0,0.631344,0.75666,LS+MCMC,71.49,0.0532,86.52,1266.0,607.76,6502.0,4.44,-0.4,1.037,1.077,,292.05872,43.925228,12.817,13.097,12.773,12.697,12.696,11.885,11.641,11.596,2.2245270596803944e-05,nan
8098515,K06965.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,SWEET_NTL---CENT_SATURATED,1.28659726,132.1114,,,,3.53,,,,0.01155,none,,,,,6865.96,,,,,,,292.14331,43.922295,11.308,11.719,11.323,,,10.544,10.388,10.351,0.00029921812257359355,nan
8098960,K06966.01,0,Done,2018-08-16,CANDIDATE,0.98,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.47484677,138.47733,0.0,,0.872,2.067,,217.8,0.015752,1.15514,LS+MCMC,1.35,0.0777,86.95,780.0,87.55,5564.0,4.587,-0.26,0.785,0.878,,292.30338,43.98381,15.381,15.933,15.325,15.144,15.046,14.095,13.742,13.725,0.9951223006574552,confirmed
8104436,K06967.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,2.535389624,133.38659,0.0,,1.189,2.902,,418.1,0.210692,0.02098,LS+MCMC,16.24,0.0334,51.83,1113.0,362.73,5488.0,4.629,-0.54,0.706,0.79,,294.20117,43.976761,15.561,16.133,15.519,15.316,15.201,14.241,13.814,13.634,0.0005686408515886306,nan
8815279,K07094.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,13.56092626,142.642578,,,,2.53,,,,,none,,,,,,,,,,,,290.45645,45.003231,15.561,16.088,15.527,15.335,15.263,14.299,13.939,13.79,0.9969840251443756,confirmed
8822585,K07095.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,SWEET_NTL---LPP_DV---CENT_FEW_DIFFS,1.627538928,131.91531,0.0,,0.769,5.583,,39.0,0.006234,0.03395,LS+MCMC,1.42,0.0301,62.79,2520.0,9504.13,6854.0,3.934,-0.28,2.088,1.368,,293.30566,45.007969,12.76,12.956,12.695,12.645,12.661,11.901,11.701,11.613,6.796262720887468e-05,nan
8823397,K07096.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED,1.506503686,132.9914262,0.0,,0.401,5.02151,,477100.0,0.693626,0.49995,LS+MCMC,178.15,0.0332,84.13,3250.0,26341.29,8751.0,4.026,0.07,2.352,2.14,,293.60986,45.018631,13.249,13.246,13.249,13.342,13.419,12.72,12.613,12.596,2.4483539007555704e-05,nan
8841616,K07097.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---CENT_NOFITS,1.679585725,131.5600829,0.0,,0.97,7.34648,,101790.0,0.479255,0.07928,LS+MCMC,28.99,0.0228,64.8,970.0,209.45,4462.0,4.7,-0.76,0.554,0.561,,299.16168,45.05191,12.833,13.778,12.811,12.426,,10.231,9.653,9.456,4.1192817129818136e-05,nan
8845221,K07098.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,5.40346248,133.7451943,0.0,,0.521,7.6494,,261350.0,0.500633,0.2907,LS+MCMC,108.46,0.064,86.1,1559.0,1398.38,6350.0,3.921,-0.28,1.984,1.195,,300.20993,45.003059,13.615,14.047,13.581,13.43,13.338,12.469,12.243,12.16,3.136784441960148e-05,nan
8845552,K07099.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,34.0357766,138.9291,0.0,,0.6983,3.849,,386.6,0.019173,2.05976,MCMC,1.05,0.1634,89.38,337.0,3.06,4367.0,4.739,-1.14,0.501,0.503,,300.30533,45.093418,15.534,16.533,15.482,15.107,14.876,13.787,13.176,12.968,0.9995059115849585,confirmed
8848104,K07100.01,2,Done,2018-08-16,FALSE POSITIVE,0.303,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV---MOD_SEC_ALT,0.824851807,131.6271509,0.0,,1.185,1.93637,,30099.0,0.43188,0.6861,LS+MCMC,78.0,0.016,65.99,2539.0,9801.46,5658.0,3.903,-0.78,1.654,0.798,,300.99487,45.078861,12.372,12.873,12.344,12.157,12.074,11.165,10.806,10.737,3.396055064608955e-05,nan
8848115,K07101.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,PLANET_IN_STAR---MOD_SEC_ALT---SEASONAL_DEPTH_DV---SEASONAL_DEPTH_ALT---CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,0.82484293,131.6424,0.0,,0.03,1.383,,618.6,0.021646,2.86976,LS+MCMC,97.92,0.0209,89.63,8138.0,1040816.86,4148.0,1.458,-0.14,41.424,1.796,,300.99884,45.076019,12.721,14.456,12.748,11.978,11.404,9.805,8.938,8.639,6.801425258902924e-05,nan
8868657,K07102.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---HALO_GHOST---EPHEM_MATCH,4.4473549,133.8362,0.0,,0.98,18.99,,203.6,0.018208,0.00131,LS+MCMC,1.52,0.05,28.09,954.0,195.56,5531.0,4.597,-0.32,0.764,0.855,,284.401,45.149391,15.989,16.572,15.939,15.739,15.579,14.673,14.245,14.279,0.00011492224823831614,nan
9726452,K07226.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,EYEBALL---CLEAR_APO---TOO_FEW_QUARTERS,42.48452259,165.1372596,,,,4.16,,,,,none,,,,,,,,,,,,297.72226,46.47583,14.824,15.227,14.755,14.651,14.56,13.733,13.488,13.429,0.9944405947824019,confirmed
9762514,K07227.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,7.51509713,138.09408,0.0,,0.934,2.62,,187.1,0.016144,0.22787,LS+MCMC,1.23,0.0684,83.9,685.0,51.99,4867.0,4.63,-0.08,0.696,0.78,,287.93466,46.580421,15.52,16.342,15.464,15.168,15.021,13.963,13.414,13.276,0.00010887677809448063,nan
9762519,K07228.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE---CENT_KIC_POS,7.51514595,138.0800379,0.0,,0.84,3.54486,,117460.0,0.421893,2.16082,LS+MCMC,35.8,0.0674,87.41,842.0,118.99,5624.0,4.516,-0.7,0.777,0.722,,287.94138,46.58239,13.711,14.214,13.681,13.495,13.416,12.471,12.074,12.017,2.7536151792298496e-05,nan
9777062,K07229.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---MOD_ODDEVEN_ALT---HAS_SEC_TCE---CENT_NOFITS,19.230038188,132.5814956,0.0,,0.694,7.04412,,266180.0,0.585781,1.34762,LS+MCMC,186.53,0.1818,88.66,1361.0,810.65,7703.0,3.844,0.36,2.916,2.165,,294.46078,46.58971,12.241,12.359,12.202,12.23,12.275,11.552,11.448,11.388,2.2562780100386183e-05,nan
9786821,K07230.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED,21.120005744,150.128392,0.0,,0.986,2.05573,,13054.0,0.178782,5.5178,LS+MCMC,31.2,0.1541,88.88,880.0,141.75,6195.0,4.069,-0.2,1.598,1.09,,297.72574,46.54884,11.51,12.149,11.57,,,10.577,10.34,10.287,2.9055580591178747e-05,nan
9790965,K07231.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,LPP_ALT,0.82206761,132.243022,0.0,,1.216,3.8281,,26190.0,0.434803,0.16407,LS+MCMC,91.21,0.0184,47.61,2941.0,17747.85,6531.0,3.962,-0.28,1.921,1.234,,298.91162,46.586578,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952,2.98151538007628e-05,nan
9790965,K07231.02,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,4.74701479,133.33305,0.0,,64.5159,2.464,,3622.0,63.561352,336.51843,MCMC,13333.5,0.0593,29.22,1640.0,1708.72,6531.0,3.962,-0.28,1.921,1.234,,298.91162,46.586578,13.388,13.756,13.36,13.23,13.198,12.262,12.097,11.952,0.9967700835211802,confirmed
9811915,K07232.01,0,Done,2018-08-16,CANDIDATE,0.984,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.96682825,132.68632,0.0,,0.415,1.645,,214.3,0.01358,2.97383,LS+MCMC,1.18,0.0295,87.19,1283.0,638.54,5595.0,4.581,-0.24,0.796,0.89,,281.22937,46.681862,15.612,16.161,15.559,15.376,15.295,14.343,13.887,13.918,0.9987918742475816,confirmed
9818732,K07233.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,45.035589512,132.633531,0.0,,0.499,9.8341,,404840.0,0.654471,1.56804,LS+MCMC,82.4,0.2619,89.48,600.0,30.66,6484.0,4.386,-0.12,1.153,1.178,,285.47278,46.69873,14.529,14.85,14.485,14.391,14.392,13.611,13.3,13.326,2.08622421773049e-05,nan
10665749,K07359.01,0,Done,2018-08-16,CANDIDATE,0.965,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.237447181,135.17679,0.0,,0.187,0.3792,,350.1,0.020826,662.61298,LS+MCMC,2.26,0.0505,89.87,1172.0,446.38,5993.0,4.425,-0.24,0.993,0.958,,291.90216,47.96207,15.504,16.0,15.454,15.291,15.176,14.267,13.944,13.821,0.9980545050552971,confirmed
10670112,K07360.01,0,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,4.0953585,135.7884,0.0,,1.0194,44.35,,226.8,0.041799,0.00126,MCMC,7.76,0.0548,10.89,1680.0,1884.15,6839.0,4.094,-0.32,1.7,1.313,,293.66928,47.906689,13.543,13.767,13.468,13.385,13.398,12.533,12.333,12.267,0.9940005949790229,confirmed
10680424,K07361.01,0,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,0.92623983,131.7203,0.0,,0.058,1.267,,411.4,0.018003,4.09348,LS+MCMC,1.16,0.0159,89.41,1208.0,504.34,4494.0,4.692,-0.44,0.591,0.632,,297.20752,47.972099,16.28,17.327,16.189,15.831,15.579,14.553,13.957,13.772,0.9957785284300034,confirmed
10685175,K07362.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,SWEET_NTL---LPP_DV,3.10197712,133.78902,0.0,,0.984,7.083,,124.6,0.013463,0.00417,LS+MCMC,2.64,0.0526,40.03,2246.0,6009.05,8709.0,4.232,0.21,1.797,2.012,,298.57156,47.963951,12.075,12.106,12.064,12.123,12.197,11.459,11.394,11.361,0.00016073533769987258,nan
10686876,K07363.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT,2.618414643,134.044367,0.0,,0.356,4.99923,,200860.0,0.424042,0.48098,LS+MCMC,109.33,0.0457,86.35,2582.0,10502.8,8143.0,3.96,-0.2,2.361,1.854,,299.05673,47.909359,11.727,11.683,11.742,11.831,11.886,10.879,10.92,10.825,2.273173866182317e-05,nan
10686930,K07364.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,HALO_GHOST---EPHEM_MATCH,2.61844178,134.03782,0.0,,0.182,3.203,,45.1,0.006019,0.65999,LS+MCMC,2.16,0.0401,88.32,2033.0,4044.74,5088.0,3.502,-0.18,3.293,1.257,,299.07559,47.92078,12.388,13.163,12.346,12.056,11.884,10.771,10.35,10.217,0.0006569630709854808,nan
10711913,K07365.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,19.407958161,135.3915368,0.0,,0.905,6.09676,,142060.0,0.515255,1.29935,LS+MCMC,44.96,0.1262,88.25,633.0,37.92,5702.0,4.485,-0.8,0.799,0.711,,282.60107,48.03669,15.521,16.041,15.49,15.298,15.187,14.225,13.847,13.801,3.4512375551006144e-05,nan
10732401,K07366.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,1,q1_q17_dr25_sup_koi,LPP_DV---CENT_FEW_DIFFS---EPHEM_MATCH,0.933747375,131.5199,0.0,,1.063,5.974,,198.9,0.079873,0.02837,LS+MCMC,8.93,0.0192,13.61,2003.0,3820.18,6224.0,4.454,-0.14,1.024,1.084,,292.32864,48.021519,14.74,15.142,14.69,14.568,14.533,13.649,13.303,13.239,4.433701919010035e-05,nan
11906217,K07490.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,37.910213899,162.458419,0.0,,0.963,3.11152,,103470.0,0.481581,15.17159,LS+MCMC,29.45,0.1816,89.47,358.0,3.89,4623.0,4.686,-0.92,0.56,0.556,,287.05927,50.214031,14.43,15.28,14.397,14.067,13.86,12.824,12.257,12.167,4.0184829936318156e-05,nan
11913052,K07491.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,3.74785307,134.17465,0.0,,0.217,3.444,,145.9,0.010754,0.75041,LS+MCMC,9.04,0.0611,88.49,2440.0,8389.62,4929.0,3.001,0.26,7.7,2.167,,291.04498,50.282261,13.846,14.713,13.748,13.474,13.248,12.161,11.591,11.461,9.155409671160144e-05,nan
11913071,K07492.01,2,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---MOD_ODDEVEN_ALT---CENT_SATURATED,3.747835042,134.1877331,0.0,,0.547,5.28519,,188920.0,0.423361,0.49846,LS+MCMC,141.7,0.0597,85.63,2697.0,12482.82,8529.0,3.769,-0.18,3.065,2.017,,291.0614,50.25544,9.532,9.507,9.54,9.715,9.655,8.834,8.732,8.683,4.713507351995109e-05,nan
11918482,K07493.01,2,Done,2018-08-16,FALSE POSITIVE,,0,1,0,0,q1_q17_dr25_sup_koi,SIG_SEC_IN_ALT_MODEL_SHIFT---EYEBALL---CLEAR_APO---TOO_FEW_QUARTERS,0.94754848,132.266431,0.0,,11.1936,1.7347,,11348.0,10.292369,44.54061,MCMC,224.79,0.0106,29.22,622.0,35.37,3246.0,5.087,0.0,0.2,0.178,,294.01917,50.216606,13.497,14.007,13.442,13.278,,14.874,14.248,13.885,0.0006520028322410271,nan
